longitudinal_ha,transversal_ha,unite,famille_id/id,code_article,longueur,largeur,poids_unit,diametre,diametre_longitudinal,maille_longitudinal,maille_transversal
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2460,2460,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG3420,3420,1250,5.34800005e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,STILE4.3,1950,1650,9.63799953e+00,4.00000000e+00,4.00000000e+00,100,50
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2570,2570,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3540,3540,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG2460,2460,1250,3.88400006e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x1245,1245,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,STILE3.3,1950,1450,8.46899986e+00,4.00000000e+00,4.00000000e+00,100,50
,,U,production.production_famille_treillis_soudes,STILE7.3,1950,800,4.67299986e+00,4.00000000e+00,4.00000000e+00,100,50
,,U,production.production_famille_treillis_soudes,STILE2.3,1900,800,4.51499987e+00,4.00000000e+00,4.00000000e+00,100,50
,,U,production.production_famille_treillis_soudes,TSG3350,3350,1245,5.20800018e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3640,3640,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG3540,3540,1245,5.51200008e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_cadre,"CA5,5x170x350",350,170,2.03999996e-01,5.50000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2520,2520,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_treillis_soudes,TSG2570,2570,1245,1.00000000e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2310,2310,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2880,2880,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3440,3440,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3580,3580,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG3640,3640,1245,5.66800022e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2980,2980,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3140,3140,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG2520,2520,1245,3.93000007e+00,3.00000000e+00,3.00000000e+00,100,100
HA,HA,U,production.production_famille_treillis_soudes,BBMP77,2160,1900,1.15340004e+01,8.00000000e+00,8.00000000e+00,250,200
,,Kg,production.production_famille_barres_dressees_coupees,TRD8x2480,2480,,1.00000000e+00,8.00000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,BDC10HAx1460,1460,,1.00000000e+00,1.00000000e+01,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD10HAx1460,1460,,1.00000000e+00,1.00000000e+01,,,
,,U,production.production_famille_treillis_soudes,EMGTPH4,2480,2055,2.17250004e+01,6.00000000e+00,8.00000000e+00,104,200
,,Kg,production.production_famille_barres_dressees_coupees,TRD6x2055,2055,,1.00000000e+00,6.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,EMGTPH5,2480,2055,2.12689991e+01,6.00000000e+00,8.00000000e+00,104,200
,,U,production.production_famille_treillis_soudes,TSG3290,3290,1245,5.15500021e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3290,3290,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x120x320",320,120,1.73999995e-01,5.50000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD12HAx1720,1720,,1.00000000e+00,1.20000000e+01,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD12HAx2020,2020,,1.00000000e+00,1.20000000e+01,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP38,1940,1720,1.91159992e+01,1.20000000e+01,8.00000000e+00,250,200
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD6HAx1940,1940,,1.00000000e+00,6.00000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD6HAx1440,1440,,1.00000000e+00,6.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3490,3490,,1.00000000e+00,3.00000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD12HAx4420,4420,,1.00000000e+00,1.20000000e+01,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP68,4420,1460,2.60799999e+01,8.00000000e+00,1.20000000e+01,195,375
HA,HA,U,production.production_famille_treillis_soudes,BBMP69,3000,1460,1.58240004e+01,8.00000000e+00,8.00000000e+00,200,200
,,U,production.production_famille_treillis_soudes,TSG2980,2980,1245,4.67600012e+00,3.00000000e+00,3.00000000e+00,100,100
HA,HA,U,production.production_famille_treillis_soudes,BBMP37,2020,1940,2.04799995e+01,8.00000000e+00,1.20000000e+01,200,250
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD12HAx3100,3100,,1.00000000e+00,1.20000000e+01,,,
,,Kg,production.production_famille_treillis_soudes,TSG22,2400,200,5.28000021e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG14S1,2400,2000,5.28000021e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_etrier,"ET5,5x170",170,,8.60000029e-02,5.50000000e+00,,,
,,U,production.production_famille_treillis_soudes,MBG6,3200,2450,8.53600025e+00,3.00000000e+00,3.00000000e+00,100,100
HA,HA,U,production.production_famille_treillis_soudes,BBMP78,2320,1420,1.94689999e+01,8.00000000e+00,1.20000000e+01,205,200
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD10HAx2420,2420,,1.00000000e+00,1.00000000e+01,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP70,2420,1460,1.62189999e+01,8.00000000e+00,1.00000000e+01,200,190
HA,HA,U,production.production_famille_treillis_soudes,BBMP41,2520,1460,1.82059994e+01,8.00000000e+00,1.00000000e+01,205,200
HA,HA,U,production.production_famille_treillis_soudes,BBMP39,2000,1460,1.44860001e+01,8.00000000e+00,1.00000000e+01,200,200
HA,HA,U,production.production_famille_treillis_soudes,BBMP40,2220,1460,1.78780003e+01,8.00000000e+00,1.00000000e+01,196,200
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD10HAx2220,2220,,1.00000000e+00,1.00000000e+01,,,
,,U,production.production_famille_treillis_soudes,TSG3490,3490,1245,5.46799994e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2600,2600,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3370,3370,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2830,2830,,1.00000000e+00,3.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,ERB65,3100,1410,3.09330006e+01,8.00000000e+00,1.20000000e+01,200,200
HA,HA,U,production.production_famille_treillis_soudes,BBMP58,2500,1420,1.08389997e+01,8.00000000e+00,8.00000000e+00,200,200
,,U,production.production_famille_treillis_soudes,TSG2600,2600,1245,4.06799984e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3370,3370,1245,5.29400015e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2830,2830,1245,4.40700006e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2000,2000,,1.00000000e+00,3.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP29S1,1900,1400,9.67800045e+00,8.00000000e+00,8.00000000e+00,200,200
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2390,2390,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG2390,2390,1245,3.74600005e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3090,3090,,1.00000000e+00,3.00000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD10HAx2320,2320,,1.00000000e+00,1.00000000e+01,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP54,2320,1350,1.73180008e+01,8.00000000e+00,1.00000000e+01,200,165
,,U,production.production_famille_treillis_soudes,TSG3090,3090,1245,4.84200001e+00,3.00000000e+00,3.00000000e+00,100,100
HA,HA,U,production.production_famille_treillis_soudes,BBMP63S1,2560,1400,1.97460003e+01,8.00000000e+00,1.00000000e+01,200,150
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD8HAx1820,1820,,1.00000000e+00,8.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP86,1820,1460,1.03649998e+01,8.00000000e+00,8.00000000e+00,200,190
,,Kg,production.production_famille_barres_dressees_coupees,"TRD6,9x580",580,,1.00000000e+00,6.90000010e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP81,1920,1340,9.54300022e+00,8.00000000e+00,8.00000000e+00,200,200
HA,HA,U,production.production_famille_treillis_soudes,BBMP82,3620,1400,3.40110016e+01,1.20000000e+01,8.00000000e+00,209,200
HA,HA,U,production.production_famille_treillis_soudes,BBMP80,3000,1420,1.56499996e+01,8.00000000e+00,8.00000000e+00,200,200
HA,HA,U,production.production_famille_treillis_soudes,BBMP83,1900,1000,6.20200014e+00,8.00000000e+00,8.00000000e+00,200,250
HA,HA,U,production.production_famille_treillis_soudes,BBMP83x2,2000,1900,1.24029999e+01,8.00000000e+00,8.00000000e+00,250,200
,,U,production.production_famille_treillis_soudes,TSG14S2,2000,600,1.32000005e+00,3.00000000e+00,3.00000000e+00,100,100
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD10HAx2440,2440,,1.00000000e+00,1.00000000e+01,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD12HAx2600,2600,,1.00000000e+00,1.20000000e+01,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2610,2610,,1.00000000e+00,3.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP84,3320,1460,2.53560009e+01,8.00000000e+00,1.00000000e+01,210,175
,,U,production.production_famille_treillis_soudes,MBG7,3100,2450,8.26900005e+00,3.00000000e+00,3.00000000e+00,100,100
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD10HAx3500,3500,,1.00000000e+00,1.00000000e+01,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD10HAx2500,2500,,1.00000000e+00,1.00000000e+01,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP85,2320,1460,3.31259995e+01,8.00000000e+00,1.20000000e+01,200,110
,,U,production.production_famille_treillis_soudes,MBG12,3000,2450,8.00300026e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2610,2610,1245,4.07700014e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3670,3670,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG3140,3140,1245,4.95400000e+00,3.00000000e+00,3.00000000e+00,100,100
HA,HA,U,production.production_famille_treillis_soudes,BBMP90,3500,1420,4.25610008e+01,1.00000000e+01,1.00000000e+01,125,125
,,U,production.production_famille_treillis_soudes,TSG3000,3000,1245,4.69399977e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3670,3670,1245,5.76399994e+00,3.00000000e+00,3.00000000e+00,100,100
HA,HA,U,production.production_famille_treillis_soudes,BBMP89,2500,1340,2.70249996e+01,8.00000000e+00,1.00000000e+01,125,125
HA,HA,U,production.production_famille_treillis_soudes,TSC11,3000,2400,4.34879990e+01,7.00000000e+00,7.00000000e+00,100,100
,,Kg,production.production_famille_fil_machine,"FLM8,7",,,1.00000000e+00,8.69999981e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD8HAx1320,1320,,1.00000000e+00,8.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP87x2,2440,1800,2.36700001e+01,8.00000000e+00,1.00000000e+01,200,165
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD8HAx2420,2420,,1.00000000e+00,8.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP87,1800,1220,1.18350000e+01,1.00000000e+01,8.00000000e+00,165,200
HA,HA,U,production.production_famille_treillis_soudes,BBMP88,2040,1900,1.40070000e+01,8.00000000e+00,8.00000000e+00,200,200
HA,HA,U,production.production_famille_treillis_soudes,BBMP67,1460,1320,7.05499983e+00,8.00000000e+00,8.00000000e+00,190,200
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD8HAx1700,1700,,1.00000000e+00,8.00000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD12HAx2040,2040,,1.00000000e+00,1.20000000e+01,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP93x2,2040,1700,2.16760006e+01,8.00000000e+00,1.20000000e+01,200,200
HA,HA,U,production.production_famille_treillis_soudes,ERB64,2600,1410,1.00000000e+00,8.00000000e+00,1.20000000e+01,200,200
HA,HA,U,production.production_famille_treillis_soudes,BBMP94,1820,1800,1.14469995e+01,8.00000000e+00,8.00000000e+00,200,200
HA,HA,U,production.production_famille_treillis_soudes,BBMP93,1700,1020,1.08380003e+01,1.20000000e+01,8.00000000e+00,200,200
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x600,600,,1.00000000e+00,3.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP91,1940,1820,1.17869997e+01,8.00000000e+00,8.00000000e+00,200,250
HA,HA,U,production.production_famille_treillis_soudes,BBMP92,1940,1220,1.38990002e+01,1.20000000e+01,8.00000000e+00,200,305
HA,HA,U,production.production_famille_treillis_soudes,BBMP4S1,2000,1420,9.45600033e+00,8.00000000e+00,8.00000000e+00,200,200
,,U,production.production_famille_treillis_soudes,TSG16,3000,600,1.98000002e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,"TRDG2,3x2500",2500,,1.00000000e+00,2.29999995e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,"TRDG2,3x2000",2000,,1.00000000e+00,2.29999995e+00,,,
,,Kg,production.production_famille_fil_galvanise,"TRRG2,3",,,1.00000000e+00,2.29999995e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,"TRDG2,3x500",500,,1.00000000e+00,2.29999995e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP79,2420,1350,1.25570002e+01,8.00000000e+00,8.00000000e+00,200,200
HA,HA,U,production.production_famille_treillis_soudes,BBMP65,2000,1460,1.09340000e+01,8.00000000e+00,8.00000000e+00,200,200
HA,HA,U,production.production_famille_treillis_soudes,BBMP64,2320,1460,2.16709995e+01,8.00000000e+00,1.20000000e+01,205,200
HA,HA,U,production.production_famille_treillis_soudes,ERB68,2700,1900,3.44830017e+01,8.00000000e+00,1.20000000e+01,200,200
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD5HAx1700,1700,,1.00000000e+00,5.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,ERB66,1900,1200,1.04680004e+01,8.00000000e+00,8.00000000e+00,175,200
,HA,U,production.production_famille_cadre,CA8HAx150x150,150,150,2.68000007e-01,8.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,ERB67,1900,1800,1.38649998e+01,8.00000000e+00,8.00000000e+00,200,200
,,Kg,production.production_famille_barres_dressees_coupees,TRD6x2500,2500,,1.00000000e+00,6.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP66,2220,1460,1.75949993e+01,8.00000000e+00,1.20000000e+01,200,250
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD5HAx4800,4800,,1.00000000e+00,5.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,TSC2S19,4800,2400,2.36539993e+01,5.00000000e+00,5.00000000e+00,150,150
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2990,2990,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2890,2890,,1.00000000e+00,3.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP60,2320,1420,9.77999973e+00,8.00000000e+00,8.00000000e+00,200,200
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD5HAx5000,5000,,1.00000000e+00,5.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG2990,2990,1245,4.68499994e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2890,2890,1245,4.52899981e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSL2L,6000,2400,1.05600004e+01,3.00000000e+00,3.00000000e+00,150,150
,,U,production.production_famille_treillis_soudes,STILE13,1800,700,4.21999979e+00,4.00000000e+00,4.00000000e+00,100,50
,,U,production.production_famille_treillis_soudes,TSG,,,0.00000000e+00,,,,
,,U,production.production_famille_treillis_soudes,TSG17,2500,500,1.76600003e+00,2.29999995e+00,2.29999995e+00,30,100
,,U,production.production_famille_treillis_soudes,TSG17S1,2000,500,1.41900003e+00,2.29999995e+00,2.29999995e+00,30,100
HA,HA,U,production.production_famille_treillis_soudes,BBMP95,3500,1420,3.65709991e+01,8.00000000e+00,1.00000000e+01,125,125
,,Kg,production.production_famille_fil_galvanise,"TRRG6,9",,,1.00000000e+00,6.90000010e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,"TRDG6,9x580",580,,1.00000000e+00,6.90000010e+00,,,
,,U,production.production_famille_cadre,"CA5,5x250x550",550,250,3.08999985e-01,5.50000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2490,2490,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG2490,2490,1245,3.90300012e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_cadre,"CA5,5x200x350",350,200,2.16000006e-01,5.50000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP96,2160,1960,1.39510002e+01,8.00000000e+00,8.00000000e+00,250,200
HA,HA,U,production.production_famille_treillis_soudes,BBMP97x2,2440,1960,2.78610001e+01,8.00000000e+00,1.20000000e+01,250,200
HA,HA,U,production.production_famille_treillis_soudes,BBMP97,1960,1220,1.39309998e+01,1.20000000e+01,8.00000000e+00,200,250
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD12HAx2200,2200,,1.00000000e+00,1.20000000e+01,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD4x2000,2000,,1.00000000e+00,4.00000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x190x250",250,190,1.73999995e-01,5.50000000e+00,,,
,HA,U,production.production_famille_cadre,CA8HAx200x260,260,200,3.93999994e-01,8.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,ERB58,2200,1900,2.77919998e+01,8.00000000e+00,1.20000000e+01,200,200
HA,HA,U,production.production_famille_treillis_soudes,ERB59,1900,1700,2.18509998e+01,1.20000000e+01,8.00000000e+00,200,200
,,Kg,production.production_famille_barres_dressees_coupees,"TRD5,5x3000",3000,,1.00000000e+00,5.50000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,"TRD5,5x6000",6000,,1.00000000e+00,5.50000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP6S1,3320,1400,2.76739998e+01,8.00000000e+00,1.00000000e+01,200,150
